                                file_name  line    avg_per_time   hits    total_time       graph                                                                                                                                                                                                                                                                                                                                           code
-----------------------------------------  ----  --------------  -----  ------------  ----------  ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
/home/isucon/isucari/webapp/python/app.py   684     1768464.783    152     268806647                   return flask.jsonify(item)
/home/isucon/isucari/webapp/python/app.py   687               0      0             0              @app.route("/items/edit", methods=["POST"])
/home/isucon/isucari/webapp/python/app.py   688               0      0             0              def post_item_edit():
/home/isucon/isucari/webapp/python/app.py   689        330582.0      2        661164                  ensure_valid_csrf_token()
/home/isucon/isucari/webapp/python/app.py   690         45682.0      2         91364                  ensure_required_payload(['item_price', 'item_id'])
/home/isucon/isucari/webapp/python/app.py   691               0      0             0
/home/isucon/isucari/webapp/python/app.py   692         18691.5      2         37383                  price = int(flask.request.json['item_price'])
/home/isucon/isucari/webapp/python/app.py   693         17899.5      2         35799                  item_id = int(flask.request.json['item_id'])
/home/isucon/isucari/webapp/python/app.py   694           941.5      2          1883                  if not 100 <= price <= 1000000:
/home/isucon/isucari/webapp/python/app.py   695               0      0             0                      http_json_error(requests.codes['bad_request'], "商品価格は100ｲｽｺｲﾝ以上、1,000,000ｲｽｺｲﾝ以下にしてください")
/home/isucon/isucari/webapp/python/app.py   696       6888235.0      2      13776470                    user = get_user()
/home/isucon/isucari/webapp/python/app.py   697         47385.0      2         94770                  conn = dbh()
/home/isucon/isucari/webapp/python/app.py   698         21315.0      2         42630                  with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py   699           635.0      2          1270                      try:
/home/isucon/isucari/webapp/python/app.py   700           591.5      2          1183                          sql = "SELECT * FROM `items` WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py   701       3005972.0      2       6011944                          c.execute(sql, (item_id,))
/home/isucon/isucari/webapp/python/app.py   702          9050.5      2         18101                          item = c.fetchone()
/home/isucon/isucari/webapp/python/app.py   703           666.5      2          1333                          if item is None:
/home/isucon/isucari/webapp/python/app.py   704               0      0             0                              http_json_error(requests.codes['not_found'], "item not found")
/home/isucon/isucari/webapp/python/app.py   705         57054.0      2        114108                          if item["seller_id"] != user["id"]:
/home/isucon/isucari/webapp/python/app.py   706               0      0             0                              http_json_error(requests.codes['forbidden'], "自分の商品以外は編集できません")
/home/isucon/isucari/webapp/python/app.py   707               0      0             0                      except MySQLdb.Error as err:
/home/isucon/isucari/webapp/python/app.py   708               0      0             0                          app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py   709               0      0             0                          http_json_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py   710               0      0             0
/home/isucon/isucari/webapp/python/app.py   711       6564104.0      1       6564104                  conn.begin()
/home/isucon/isucari/webapp/python/app.py   712         28472.0      1         28472                  with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py   713           708.0      1           708                      try:
/home/isucon/isucari/webapp/python/app.py   714           635.0      1           635                          sql = "SELECT * FROM `items` WHERE `id` = %s FOR UPDATE"
/home/isucon/isucari/webapp/python/app.py   715               0      0             0                          c.execute(sql, (flask.request.json["item_id"],))
/home/isucon/isucari/webapp/python/app.py   716         12279.0      4         49116                          item = c.fetchone()
/home/isucon/isucari/webapp/python/app.py   717          1809.0      4          7236                          if item["status"] != Constants.ITEM_STATUS_ON_SALE:
/home/isucon/isucari/webapp/python/app.py   718        157441.0      2        314882                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   719         22831.0      2         45662                              http_json_error(requests.codes['forbidden'], "販売中の商品以外編集できません")
/home/isucon/isucari/webapp/python/app.py   720           660.0      2          1320                          sql = "UPDATE `items` SET `price` = %s, `updated_at` = %s WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py   721           784.0      2          1568                          c.execute(sql, (
/home/isucon/isucari/webapp/python/app.py   722         31367.0      2         62734                              flask.request.json["item_price"],
/home/isucon/isucari/webapp/python/app.py   723          6167.0      2         12334                              datetime.datetime.now(),
/home/isucon/isucari/webapp/python/app.py   724       5169224.0      2      10338448                              flask.request.json["item_id"]
/home/isucon/isucari/webapp/python/app.py   725               0      0             0                          ))
/home/isucon/isucari/webapp/python/app.py   726               0      0             0
/home/isucon/isucari/webapp/python/app.py   727          1092.0      2          2184                          sql = "SELECT * FROM `items` WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py   728       2546151.0      2       5092302                          c.execute(sql, (flask.request.json["item_id"],))
/home/isucon/isucari/webapp/python/app.py   729          9498.0      2         18996                          item = c.fetchone()
/home/isucon/isucari/webapp/python/app.py   730       2213889.0      2       4427778                          conn.commit()
/home/isucon/isucari/webapp/python/app.py   731         48410.0      2         96820                      except MySQLdb.Error as err:
/home/isucon/isucari/webapp/python/app.py   732               0      0             0                          conn.rollback()
/home/isucon/isucari/webapp/python/app.py   733               0      0             0                          app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py   734               0      0             0                          http_json_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py   735          1775.0      2          3550                  return flask.jsonify(dict(
/home/isucon/isucari/webapp/python/app.py   736          1107.0      2          2214                      item_id=item["id"],
/home/isucon/isucari/webapp/python/app.py   737           733.0      2          1466                      item_price=item["price"],
/home/isucon/isucari/webapp/python/app.py   738          6836.0      2         13672                      item_created_at=int(item["created_at"].timestamp()),
/home/isucon/isucari/webapp/python/app.py   739        649805.0      2       1299610                      item_updated_at=int(item["updated_at"].timestamp()),
/home/isucon/isucari/webapp/python/app.py   740               0      0             0                  ))
/home/isucon/isucari/webapp/python/app.py   743               0      0             0              @app.route("/buy", methods=["POST"])
/home/isucon/isucari/webapp/python/app.py   744               0      0             0              def post_buy():
/home/isucon/isucari/webapp/python/app.py   745     2293662.789     38      87159186                  ensure_valid_csrf_token()
/home/isucon/isucari/webapp/python/app.py   746    10124449.853     34     344231295                   buyer = get_user()
/home/isucon/isucari/webapp/python/app.py   747               0      0             0
/home/isucon/isucari/webapp/python/app.py   748       59651.361     36       2147449                  conn = dbh()
/home/isucon/isucari/webapp/python/app.py   749        1188.528     36         42787                  try:
/home/isucon/isucari/webapp/python/app.py   750     1529547.444     36      55063708                       conn.begin()
/home/isucon/isucari/webapp/python/app.py   751       31698.028     36       1141129                      with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py   752        1164.639     36         41927                          sql = "SELECT * FROM `items` WHERE `id` = %s FOR UPDATE"
/home/isucon/isucari/webapp/python/app.py   753  1186486289.972     36   42713506439  **                       c.execute(sql, (flask.request.json['item_id'],))
/home/isucon/isucari/webapp/python/app.py   754       17652.667     36        635496                          target_item = c.fetchone()
/home/isucon/isucari/webapp/python/app.py   755        1347.944     36         48526                          if target_item is None:
/home/isucon/isucari/webapp/python/app.py   756               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   757               0      0             0                              http_json_error(requests.codes['not_found'], "item not found")
/home/isucon/isucari/webapp/python/app.py   758        3131.528     36        112735                          if target_item['status'] != Constants.ITEM_STATUS_ON_SALE:
/home/isucon/isucari/webapp/python/app.py   759     1056047.318     22      23233041                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   760      102609.455     22       2257408                              http_json_error(requests.codes['forbidden'], "item is not for sale")
/home/isucon/isucari/webapp/python/app.py   761        1559.643     14         21835                          if target_item['seller_id'] == buyer['id']:
/home/isucon/isucari/webapp/python/app.py   762       1336431.0      1       1336431                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   763        111530.0      1        111530                              http_json_error(requests.codes['forbidden'], "自分の商品は買えません")
/home/isucon/isucari/webapp/python/app.py   764        1185.692     13         15414                          sql = "SELECT * FROM `users` WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py   765     1908928.308     13      24816068                           c.execute(sql, (target_item['seller_id'],))
/home/isucon/isucari/webapp/python/app.py   766       13637.231     13        177284                          seller = c.fetchone()
/home/isucon/isucari/webapp/python/app.py   767        1241.615     13         16141                          if seller is None:
/home/isucon/isucari/webapp/python/app.py   768               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   769               0      0             0                              http_json_error(requests.codes['not_found'], "seller not found")
/home/isucon/isucari/webapp/python/app.py   770        4620.154     13         60062                          category = get_category_by_id(target_item['category_id'])
/home/isucon/isucari/webapp/python/app.py   771        9820.385     13        127665                          if category is None:
/home/isucon/isucari/webapp/python/app.py   772               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   773               0      0             0                              http_json_error(requests.codes['forbidden'], "権限がありません")
/home/isucon/isucari/webapp/python/app.py   774               0      0             0
/home/isucon/isucari/webapp/python/app.py   775               0      0             0                          # TODO: check category error
/home/isucon/isucari/webapp/python/app.py   776        1173.538     13         15256                          sql = "INSERT INTO `transaction_evidences` (`seller_id`, `buyer_id`, `status`, `item_id`, `item_name`, " \
/home/isucon/isucari/webapp/python/app.py   777               0      0             0                                "`item_price`, `item_description`, `item_category_id`, `item_root_category_id`) " \
/home/isucon/isucari/webapp/python/app.py   778               0      0             0                                "VALUES (%s, %s, %s, %s, %s, %s, %s, %s, %s)"
/home/isucon/isucari/webapp/python/app.py   779        1323.154     13         17201                          c.execute(sql, (
/home/isucon/isucari/webapp/python/app.py   780        1322.692     13         17195                              target_item['seller_id'],
/home/isucon/isucari/webapp/python/app.py   781        1323.692     13         17208                              buyer['id'],
/home/isucon/isucari/webapp/python/app.py   782       14012.462     13        182162                              Constants.TRANSACTION_EVIDENCE_STATUS_WAIT_SHIPPING,
/home/isucon/isucari/webapp/python/app.py   783        1286.077     13         16719                              target_item['id'],
/home/isucon/isucari/webapp/python/app.py   784        1289.769     13         16767                              target_item['name'],
/home/isucon/isucari/webapp/python/app.py   785        1221.077     13         15874                              target_item['price'],
/home/isucon/isucari/webapp/python/app.py   786        1950.462     13         25356                              target_item['description'],
/home/isucon/isucari/webapp/python/app.py   787        1399.769     13         18197                              category['id'],
/home/isucon/isucari/webapp/python/app.py   788     1355697.077     13      17624062                               category['parent_id'],
/home/isucon/isucari/webapp/python/app.py   789               0      0             0                          ))
/home/isucon/isucari/webapp/python/app.py   790        1300.615     13         16908                          transaction_evidence_id = c.lastrowid
/home/isucon/isucari/webapp/python/app.py   791        1195.846     13         15546                          sql = "UPDATE `items` SET `buyer_id` = %s, `status` = %s, `updated_at` = %s WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py   792          1413.0     13         18369                          c.execute(sql, (
/home/isucon/isucari/webapp/python/app.py   793        1764.231     13         22935                              buyer['id'],
/home/isucon/isucari/webapp/python/app.py   794        2683.154     13         34881                              Constants.ITEM_STATUS_TRADING,
/home/isucon/isucari/webapp/python/app.py   795          8395.0     13        109135                              datetime.datetime.now(),
/home/isucon/isucari/webapp/python/app.py   796     3303605.692     13      42946874                              target_item['id'],
/home/isucon/isucari/webapp/python/app.py   797               0      0             0                          ))
/home/isucon/isucari/webapp/python/app.py   798               0      0             0
/home/isucon/isucari/webapp/python/app.py   799     2381534.231     13      30959945                            host = get_shipment_service_url()
/home/isucon/isucari/webapp/python/app.py   800        1400.462     13         18206                          try:
/home/isucon/isucari/webapp/python/app.py   801          3129.0     13         40677                              res = requests.post(host + "/create",
/home/isucon/isucari/webapp/python/app.py   802        3629.462     13         47183                                                  headers=dict(Authorization=Constants.ISUCARI_API_TOKEN),
/home/isucon/isucari/webapp/python/app.py   803        1294.308     13         16826                                                  json=dict(
/home/isucon/isucari/webapp/python/app.py   804        1515.769     13         19705                                                      to_address=buyer['address'],
/home/isucon/isucari/webapp/python/app.py   805          1396.0     13         18148                                                      to_name=buyer['account_name'],
/home/isucon/isucari/webapp/python/app.py   806        1544.769     13         20082                                                      from_address=seller['address'],
/home/isucon/isucari/webapp/python/app.py   807     571819243.9     10    5718192439                                                          from_name=seller['account_name'],
/home/isucon/isucari/webapp/python/app.py   808               0      0             0                                                  ))
/home/isucon/isucari/webapp/python/app.py   809       18861.316     19        358365                              res.raise_for_status()
/home/isucon/isucari/webapp/python/app.py   810               0      0             0                          except (socket.gaierror, requests.HTTPError) as err:
/home/isucon/isucari/webapp/python/app.py   811               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   812               0      0             0                              app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py   813               0      0             0                              http_json_error(requests.codes['internal_server_error'])
/home/isucon/isucari/webapp/python/app.py   814               0      0             0
/home/isucon/isucari/webapp/python/app.py   815       90912.053     19       1727329                          shipping_res = res.json()
/home/isucon/isucari/webapp/python/app.py   816               0      0             0
/home/isucon/isucari/webapp/python/app.py   817     2424883.684     19      46072790                          host = get_payment_service_url()
/home/isucon/isucari/webapp/python/app.py   818        1103.737     19         20971                          try:
/home/isucon/isucari/webapp/python/app.py   819        2605.895     19         49512                              res = requests.post(host + "/token",
/home/isucon/isucari/webapp/python/app.py   820        1123.474     19         21346                                                  json=dict(
/home/isucon/isucari/webapp/python/app.py   821        2225.158     19         42278                                                      shop_id=Constants.PAYMENT_SERVICE_ISUCARI_SHOP_ID,
/home/isucon/isucari/webapp/python/app.py   822        1281.053     19         24340                                                      api_key=Constants.PAYMENT_SERVICE_ISUCARI_API_KEY,
/home/isucon/isucari/webapp/python/app.py   823         41601.0     19        790419                                                      token=flask.request.json['token'],
/home/isucon/isucari/webapp/python/app.py   824   349668960.824     17    5944372334                                                      price=target_item['price'],
/home/isucon/isucari/webapp/python/app.py   825               0      0             0                                                  ))
/home/isucon/isucari/webapp/python/app.py   826       16642.737     19        316212                              res.raise_for_status()
/home/isucon/isucari/webapp/python/app.py   827               0      0             0                          except (socket.gaierror, requests.HTTPError) as err:
/home/isucon/isucari/webapp/python/app.py   828               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   829               0      0             0                              app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py   830               0      0             0                              http_json_error(requests.codes['internal_server_error'])
/home/isucon/isucari/webapp/python/app.py   831               0      0             0
/home/isucon/isucari/webapp/python/app.py   832      135237.722     18       2434279                          payment_res = res.json()
/home/isucon/isucari/webapp/python/app.py   833        1645.667     18         29622                          if payment_res['status'] == "invalid":
/home/isucon/isucari/webapp/python/app.py   834               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   835               0      0             0                              http_json_error(requests.codes["bad_request"], "カード情報に誤りがあります")
/home/isucon/isucari/webapp/python/app.py   836        1285.944     18         23147                          if payment_res['status'] == "fail":
/home/isucon/isucari/webapp/python/app.py   837     21473704.25      4      85894817                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   838         98807.0      4        395228                              http_json_error(requests.codes["bad_request"], "カードの残高が足りません")
/home/isucon/isucari/webapp/python/app.py   839        1153.429     14         16148                          if payment_res['status'] != "ok":
/home/isucon/isucari/webapp/python/app.py   840               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   841               0      0             0                              http_json_error(requests.codes["bad_request"], "想定外のエラー")
/home/isucon/isucari/webapp/python/app.py   842               0      0             0
/home/isucon/isucari/webapp/python/app.py   843        1058.071     14         14813                          sql = "INSERT INTO `shippings` (`transaction_evidence_id`, `status`, `item_name`, `item_id`, " \
/home/isucon/isucari/webapp/python/app.py   844               0      0             0                                "`reserve_id`, `reserve_time`, `to_address`, `to_name`, `from_address`, `from_name`, `img_binary`) " \
/home/isucon/isucari/webapp/python/app.py   845               0      0             0                                "VALUES (%s,%s,%s,%s,%s,%s,%s,%s,%s,%s,%s) "
/home/isucon/isucari/webapp/python/app.py   846        1830.571     14         25628                          c.execute(sql, (
/home/isucon/isucari/webapp/python/app.py   847        1038.643     14         14541                              transaction_evidence_id,
/home/isucon/isucari/webapp/python/app.py   848        2587.857     14         36230                              Constants.SHIPPING_STATUS_INITIAL,
/home/isucon/isucari/webapp/python/app.py   849        1469.571     14         20574                              target_item["name"],
/home/isucon/isucari/webapp/python/app.py   850        1194.429     14         16722                              target_item["id"],
/home/isucon/isucari/webapp/python/app.py   851          1356.0     14         18984                              shipping_res["reserve_id"],
/home/isucon/isucari/webapp/python/app.py   852        1140.643     14         15969                              shipping_res["reserve_time"],
/home/isucon/isucari/webapp/python/app.py   853        1505.714     14         21080                              buyer["address"],
/home/isucon/isucari/webapp/python/app.py   854        1186.643     14         16613                              buyer["account_name"],
/home/isucon/isucari/webapp/python/app.py   855        1398.857     14         19584
/home/isucon/isucari/webapp/python/app.py   856        1152.143     14         16130              "],
/home/isucon/isucari/webapp/python/app.py   857     3115062.429     14      43610874
/home/isucon/isucari/webapp/python/app.py   858               0      0             0
/home/isucon/isucari/webapp/python/app.py   859     8832326.643     14     123652573
/home/isucon/isucari/webapp/python/app.py   860         3740.48     25         93512
/home/isucon/isucari/webapp/python/app.py   861               0      0             0
/home/isucon/isucari/webapp/python/app.py   862               0      0             0              es['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py   863     1218764.538     13      15843939              ction_evidence_id=transaction_evidence_id))
/home/isucon/isucari/webapp/python/app.py   866               0      0             0              @app.route("/sell", methods=["POST"])
/home/isucon/isucari/webapp/python/app.py   867               0      0             0              def post_sell():
/home/isucon/isucari/webapp/python/app.py   868   427263585.238     42   17945070580  *               if flask.request.form['csrf_token'] != flask.session['csrf_token']:
/home/isucon/isucari/webapp/python/app.py   869         27916.5      2         55833                      http_json_error(requests.codes['unprocessable_entity'], "csrf token error")
/home/isucon/isucari/webapp/python/app.py   870        1369.418    225        308119                  for k in ["name", "description", "price", "category_id"]:
/home/isucon/isucari/webapp/python/app.py   871      306342.094    180      55141577                      if k not in flask.request.form or len(flask.request.form[k]) == 0:
/home/isucon/isucari/webapp/python/app.py   872               0      0             0                          http_json_error(requests.codes['bad_request'], 'all parameters are required')
/home/isucon/isucari/webapp/python/app.py   873               0      0             0
/home/isucon/isucari/webapp/python/app.py   874      354742.727     44      15608680                  price = int(flask.request.form['price'])
/home/isucon/isucari/webapp/python/app.py   875        1599.511     45         71978                  if not 100 <= price <= 1000000:
/home/isucon/isucari/webapp/python/app.py   876         27884.2      5        139421                      http_json_error(requests.codes['bad_request'], "商品価格は100ｲｽｺｲﾝ以上、1,000,000ｲｽｺｲﾝ以下にしてください")
/home/isucon/isucari/webapp/python/app.py   877               0      0             0
/home/isucon/isucari/webapp/python/app.py   878      772231.725     40      30889269                  category = get_category_by_id(flask.request.form['category_id'])
/home/isucon/isucari/webapp/python/app.py   879      338300.475     40      13532019                  if category is None or category['parent_id'] == 0:
/home/isucon/isucari/webapp/python/app.py   880               0      0             0                      http_json_error(requests.codes['bad_request'], 'Incorrect category ID')
/home/isucon/isucari/webapp/python/app.py   881    20494709.846     39     799293684                  user = get_user()
/home/isucon/isucari/webapp/python/app.py   882               0      0             0
/home/isucon/isucari/webapp/python/app.py   883        51810.95     40       2072438                  if "image" not in flask.request.files:
/home/isucon/isucari/webapp/python/app.py   884               0      0             0                      http_json_error(requests.codes['internal_server_error'], 'image error')
/home/isucon/isucari/webapp/python/app.py   885               0      0             0
/home/isucon/isucari/webapp/python/app.py   886       45785.825     40       1831433                  file = flask.request.files['image']
/home/isucon/isucari/webapp/python/app.py   887       58325.325     40       2333013                  ext = os.path.splitext(file.filename)[1]
/home/isucon/isucari/webapp/python/app.py   888          1572.7     40         62908                  if ext not in ('.jpg', 'jpeg', '.png', 'gif'):
/home/isucon/isucari/webapp/python/app.py   889               0      0             0                      http_json_error(requests.codes['bad_request'], 'unsupported image format error error')
/home/isucon/isucari/webapp/python/app.py   890          1294.0     40         51760                  if ext == ".jpeg":
/home/isucon/isucari/webapp/python/app.py   891               0      0             0                      ext = ".jpg"
/home/isucon/isucari/webapp/python/app.py   892      1432011.75     40      57280470                  imagename = "{0}{1}".format(random_string(32), ext)
/home/isucon/isucari/webapp/python/app.py   893     3930559.225     40     157222369                  file.save(os.path.join(app.config['UPLOAD_FOLDER'], imagename))
/home/isucon/isucari/webapp/python/app.py   894               0      0             0
/home/isucon/isucari/webapp/python/app.py   895        1829.025     40         73161                  try:
/home/isucon/isucari/webapp/python/app.py   896       71002.425     40       2840097                      conn = dbh()
/home/isucon/isucari/webapp/python/app.py   897     6195096.975     40     247803879                      conn.begin()
/home/isucon/isucari/webapp/python/app.py   898        1566.325     40         62653                      sql = "SELECT * FROM `users` WHERE `id` = %s FOR UPDATE"
/home/isucon/isucari/webapp/python/app.py   899       38948.475     40       1557939                      with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py   900      2038289.55     40      81531582                          c.execute(sql, (user['id'],))
/home/isucon/isucari/webapp/python/app.py   901         16180.6     40        647224                          seller = c.fetchone()
/home/isucon/isucari/webapp/python/app.py   902        1439.575     40         57583                          if seller is None:
/home/isucon/isucari/webapp/python/app.py   903               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   904               0      0             0                              http_json_error(requests['not_found'], 'user not found')
/home/isucon/isucari/webapp/python/app.py   905               0      0             0                          sql = """INSERT INTO `items`
/home/isucon/isucari/webapp/python/app.py   906               0      0             0                          (`seller_id`, `status`, `name`, `price`, `description`, `image_name`, `category_id`)
/home/isucon/isucari/webapp/python/app.py   907         1265.75     40         50630                           VALUES (%s, %s, %s, %s, %s, %s, %s)"""
/home/isucon/isucari/webapp/python/app.py   908          1383.5     40         55340                          c.execute(sql, (
/home/isucon/isucari/webapp/python/app.py   909        1583.775     40         63351                              seller['id'],
/home/isucon/isucari/webapp/python/app.py   910          7191.2     40        287648                              Constants.ITEM_STATUS_ON_SALE,
/home/isucon/isucari/webapp/python/app.py   911       61471.718     39       2397397                              flask.request.form['name'],
/home/isucon/isucari/webapp/python/app.py   912         45571.7     40       1822868                              flask.request.form['price'],
/home/isucon/isucari/webapp/python/app.py   913        42188.75     40       1687550                              flask.request.form['description'],
/home/isucon/isucari/webapp/python/app.py   914        1278.925     40         51157                              imagename,
/home/isucon/isucari/webapp/python/app.py   915       3950345.1     40     158013804                              flask.request.form['category_id'],
/home/isucon/isucari/webapp/python/app.py   916               0      0             0                          ))
/home/isucon/isucari/webapp/python/app.py   917          1425.0     40         57000                          item_id = c.lastrowid
/home/isucon/isucari/webapp/python/app.py   918         1301.55     40         52062                          sql = "UPDATE `users` SET `num_sell_items`=%s, `last_bump`=%s WHERE `id`=%s"
/home/isucon/isucari/webapp/python/app.py   919        1393.275     40         55731                          c.execute(sql, (
/home/isucon/isucari/webapp/python/app.py   920         2037.85     40         81514                              seller['num_sell_items'] + 1,
/home/isucon/isucari/webapp/python/app.py   921       11003.125     40        440125                              datetime.datetime.now(),
/home/isucon/isucari/webapp/python/app.py   922     2344634.025     40      93785361                              seller['id'],
/home/isucon/isucari/webapp/python/app.py   923               0      0             0                          ))
/home/isucon/isucari/webapp/python/app.py   924      2995953.65     40     119838146                          conn.commit()
/home/isucon/isucari/webapp/python/app.py   925               0      0             0                  except MySQLdb.Error as err:
/home/isucon/isucari/webapp/python/app.py   926               0      0             0                      app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py   927               0      0             0                      http_json_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py   928               0      0             0
/home/isucon/isucari/webapp/python/app.py   929        2230.675     40         89227                  return flask.jsonify({
/home/isucon/isucari/webapp/python/app.py   930      791337.325     40      31653493                      'id': item_id,
/home/isucon/isucari/webapp/python/app.py   931               0      0             0                  })
/home/isucon/isucari/webapp/python/app.py   934               0      0             0              @app.route("/ship", methods=["POST"])
/home/isucon/isucari/webapp/python/app.py   935               0      0             0              def post_ship():
/home/isucon/isucari/webapp/python/app.py   936        905315.6     10       9053156                  ensure_valid_csrf_token()
/home/isucon/isucari/webapp/python/app.py   937     6124311.889      9      55118807                  user = get_user()
/home/isucon/isucari/webapp/python/app.py   938       53201.333      9        478812                  conn = dbh()
/home/isucon/isucari/webapp/python/app.py   939       24958.222      9        224624                  with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py   940         828.111      9          7453                      try:
/home/isucon/isucari/webapp/python/app.py   941         867.556      9          7808                          sql = "SELECT * FROM `transaction_evidences` WHERE `item_id` = %s"
/home/isucon/isucari/webapp/python/app.py   942     2692206.556      9      24229859                          c.execute(sql, (flask.request.json["item_id"],))
/home/isucon/isucari/webapp/python/app.py   943       10983.222      9         98849                          transaction_evidence = c.fetchone()
/home/isucon/isucari/webapp/python/app.py   944       42948.778      9        386539                          if transaction_evidence is None:
/home/isucon/isucari/webapp/python/app.py   945               0      0             0                              http_json_error(requests.codes["not_found"], "transaction_evidences not found")
/home/isucon/isucari/webapp/python/app.py   946               0      0             0                      except MySQLdb.Error as err:
/home/isucon/isucari/webapp/python/app.py   947               0      0             0                          app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py   948               0      0             0                          http_json_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py   949          1752.0      9         15768                  if transaction_evidence["seller_id"] != user["id"]:
/home/isucon/isucari/webapp/python/app.py   950         19886.0      3         59658                      http_json_error(requests.codes['forbidden'], "権限がありません")
/home/isucon/isucari/webapp/python/app.py   951               0      0             0
/home/isucon/isucari/webapp/python/app.py   952         962.833      6          5777                  try:
/home/isucon/isucari/webapp/python/app.py   953       1921690.2      5       9608451                      conn.begin()
/home/isucon/isucari/webapp/python/app.py   954         33265.2      5        166326                      with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py   955          1017.2      5          5086                          sql = "SELECT * FROM `items` WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py   956        462472.6      5       2312363                          c.execute(sql, (flask.request.json["item_id"],))
/home/isucon/isucari/webapp/python/app.py   957         12562.2      5         62811                          item = c.fetchone()
/home/isucon/isucari/webapp/python/app.py   958          1098.6      5          5493                          if item is None:
/home/isucon/isucari/webapp/python/app.py   959               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   960               0      0             0                              http_json_error(requests.codes["not_found"], "item not found")
/home/isucon/isucari/webapp/python/app.py   961          3277.2      5         16386                          if item["status"] != Constants.ITEM_STATUS_TRADING:
/home/isucon/isucari/webapp/python/app.py   962               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   963               0      0             0                              http_json_error(requests.codes["forbidden"], "商品が取引中ではありません")
/home/isucon/isucari/webapp/python/app.py   964               0      0             0
/home/isucon/isucari/webapp/python/app.py   965          1005.8      5          5029                          sql = "SELECT * FROM `transaction_evidences` WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py   966       1374771.4      5       6873857                          c.execute(sql, (transaction_evidence["id"],))
/home/isucon/isucari/webapp/python/app.py   967         13433.6      5         67168                          transaction_evidence = c.fetchone()
/home/isucon/isucari/webapp/python/app.py   968          1123.8      5          5619                          if transaction_evidence is None:
/home/isucon/isucari/webapp/python/app.py   969               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   970               0      0             0                              http_json_error(requests.codes["not_found"], "transaction_evidences not found")
/home/isucon/isucari/webapp/python/app.py   971          2317.6      5         11588                          if transaction_evidence["status"] != Constants.TRANSACTION_EVIDENCE_STATUS_WAIT_SHIPPING:
/home/isucon/isucari/webapp/python/app.py   972               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   973               0      0             0                              http_json_error(requests.codes['forbidden'], "準備ができていません")
/home/isucon/isucari/webapp/python/app.py   974               0      0             0
/home/isucon/isucari/webapp/python/app.py   975           991.2      5          4956                          sql = "SELECT * FROM `shippings` WHERE `transaction_evidence_id` = %s FOR UPDATE"
/home/isucon/isucari/webapp/python/app.py   976        970043.4      5       4850217                          c.execute(sql, (transaction_evidence["id"],))
/home/isucon/isucari/webapp/python/app.py   977         12422.0      5         62110                          shipping = c.fetchone()
/home/isucon/isucari/webapp/python/app.py   978          1095.2      5          5476                          if shipping is None:
